"","AAV2020","CODGEO","LIBAAV2020","CATEAAV2020","DEP","REG","TAAV2017","TDAAV2017","NB_COM"
"13932","020","54569","Nancy","20","54","44","3","34",353
"13933","020","57538","Nancy","20","57","44","3","34",353
"13934","020","54031","Nancy","20","54","44","3","34",353
"13935","020","88006","Nancy","20","88","44","3","34",353
"13936","020","54534","Nancy","20","54","44","3","34",353
"13937","020","54571","Nancy","20","54","44","3","34",353
"13938","020","54034","Nancy","20","54","44","3","34",353
"13939","020","54032","Nancy","20","54","44","3","34",353
"13940","020","54407","Nancy","20","54","44","3","34",353
"13941","020","54409","Nancy","20","54","44","3","34",353
"13942","020","54528","Nancy","20","54","44","3","34",353
"13943","020","54027","Nancy","20","54","44","3","34",353
"13944","020","54195","Nancy","20","54","44","3","34",353
"13945","020","54527","Nancy","20","54","44","3","34",353
"13946","020","54025","Nancy","20","54","44","3","34",353
"13947","020","54147","Nancy","20","54","44","3","34",353
"13948","020","54070","Nancy","20","54","44","3","34",353
"13949","020","54037","Nancy","20","54","44","3","34",353
"13950","020","54438","Nancy","20","54","44","3","34",353
"13951","020","54278","Nancy","20","54","44","3","34",353
"13952","020","54310","Nancy","20","54","44","3","34",353
"13953","020","54432","Nancy","20","54","44","3","34",353
"13954","020","54104","Nancy","20","54","44","3","34",353
"13955","020","54158","Nancy","20","54","44","3","34",353
"13956","020","55520","Nancy","20","55","44","3","34",353
"13957","020","54405","Nancy","20","54","44","3","34",353
"13958","020","54400","Nancy","20","54","44","3","34",353
"13959","020","54041","Nancy","20","54","44","3","34",353
"13960","020","54567","Nancy","20","54","44","3","34",353
"13961","020","54313","Nancy","20","54","44","3","34",353
"13962","020","54490","Nancy","20","54","44","3","34",353
"13963","020","54071","Nancy","20","54","44","3","34",353
"13964","020","54486","Nancy","20","54","44","3","34",353
"13965","020","57712","Nancy","20","57","44","3","34",353
"13966","020","54281","Nancy","20","54","44","3","34",353
"13967","020","54279","Nancy","20","54","44","3","34",353
"13968","020","54304","Nancy","12","54","44","3","34",353
"13969","020","54531","Nancy","20","54","44","3","34",353
"13970","020","54404","Nancy","20","54","44","3","34",353
"13971","020","54167","Nancy","20","54","44","3","34",353
"13972","020","54143","Nancy","20","54","44","3","34",353
"13973","020","54073","Nancy","20","54","44","3","34",353
"13974","020","54150","Nancy","20","54","44","3","34",353
"13975","020","54115","Nancy","20","54","44","3","34",353
"13976","020","54192","Nancy","20","54","44","3","34",353
"13977","020","54487","Nancy","20","54","44","3","34",353
"13978","020","54357","Nancy","12","54","44","3","34",353
"13979","020","54307","Nancy","20","54","44","3","34",353
"13980","020","54352","Nancy","20","54","44","3","34",353
"13981","020","54117","Nancy","20","54","44","3","34",353
"13982","020","54222","Nancy","20","54","44","3","34",353
"13983","020","54348","Nancy","20","54","44","3","34",353
"13984","020","54565","Nancy","20","54","44","3","34",353
"13985","020","88529","Nancy","20","88","44","3","34",353
"13986","020","54397","Nancy","20","54","44","3","34",353
"13987","020","54144","Nancy","20","54","44","3","34",353
"13988","020","54395","Nancy","11","54","44","3","34",353
"13989","020","54168","Nancy","20","54","44","3","34",353
"13990","020","54021","Nancy","20","54","44","3","34",353
"13991","020","54439","Nancy","12","54","44","3","34",353
"13992","020","54116","Nancy","20","54","44","3","34",353
"13993","020","54318","Nancy","20","54","44","3","34",353
"13994","020","54430","Nancy","20","54","44","3","34",353
"13995","020","54532","Nancy","20","54","44","3","34",353
"13996","020","54156","Nancy","20","54","44","3","34",353
"13997","020","57490","Nancy","20","57","44","3","34",353
"13998","020","54102","Nancy","20","54","44","3","34",353
"13999","020","54288","Nancy","20","54","44","3","34",353
"14000","020","54418","Nancy","20","54","44","3","34",353
"14001","020","54197","Nancy","20","54","44","3","34",353
"14002","020","54023","Nancy","20","54","44","3","34",353
"14003","020","54113","Nancy","20","54","44","3","34",353
"14004","020","54442","Nancy","20","54","44","3","34",353
"14005","020","54235","Nancy","20","54","44","3","34",353
"14006","020","54108","Nancy","20","54","44","3","34",353
"14007","020","54072","Nancy","20","54","44","3","34",353
"14008","020","54351","Nancy","20","54","44","3","34",353
"14009","020","54266","Nancy","20","54","44","3","34",353
"14010","020","54074","Nancy","20","54","44","3","34",353
"14011","020","54155","Nancy","20","54","44","3","34",353
"14012","020","54268","Nancy","20","54","44","3","34",353
"14013","020","54152","Nancy","20","54","44","3","34",353
"14014","020","54199","Nancy","20","54","44","3","34",353
"14015","020","54164","Nancy","20","54","44","3","34",353
"14016","020","54414","Nancy","20","54","44","3","34",353
"14017","020","54145","Nancy","20","54","44","3","34",353
"14018","020","54358","Nancy","20","54","44","3","34",353
"14019","020","54483","Nancy","20","54","44","3","34",353
"14020","020","54306","Nancy","20","54","44","3","34",353
"14021","020","54239","Nancy","20","54","44","3","34",353
"14022","020","54445","Nancy","20","54","44","3","34",353
"14023","020","54558","Nancy","20","54","44","3","34",353
"14024","020","54346","Nancy","20","54","44","3","34",353
"14025","020","54285","Nancy","20","54","44","3","34",353
"14026","020","54165","Nancy","20","54","44","3","34",353
"14027","020","54162","Nancy","20","54","44","3","34",353
"14028","020","54148","Nancy","20","54","44","3","34",353
"14029","020","54311","Nancy","20","54","44","3","34",353
"14030","020","54417","Nancy","20","54","44","3","34",353
"14031","020","54315","Nancy","20","54","44","3","34",353
"14032","020","54186","Nancy","20","54","44","3","34",353
"14033","020","54356","Nancy","20","54","44","3","34",353
"14034","020","54223","Nancy","20","54","44","3","34",353
"14035","020","54269","Nancy","20","54","44","3","34",353
"14036","020","54238","Nancy","20","54","44","3","34",353
"14037","020","54364","Nancy","20","54","44","3","34",353
"14038","020","54475","Nancy","20","54","44","3","34",353
"14039","020","54225","Nancy","20","54","44","3","34",353
"14040","020","54024","Nancy","20","54","44","3","34",353
"14041","020","54541","Nancy","20","54","44","3","34",353
"14042","020","57040","Nancy","20","57","44","3","34",353
"14043","020","54274","Nancy","12","54","44","3","34",353
"14044","020","54189","Nancy","20","54","44","3","34",353
"14045","020","54237","Nancy","20","54","44","3","34",353
"14046","020","54359","Nancy","20","54","44","3","34",353
"14047","020","54360","Nancy","20","54","44","3","34",353
"14048","020","54109","Nancy","20","54","44","3","34",353
"14049","020","54305","Nancy","20","54","44","3","34",353
"14050","020","54473","Nancy","20","54","44","3","34",353
"14051","020","54530","Nancy","20","54","44","3","34",353
"14052","020","54157","Nancy","20","54","44","3","34",353
"14053","020","55397","Nancy","20","55","44","3","34",353
"14054","020","54597","Nancy","20","54","44","3","34",353
"14055","020","54523","Nancy","20","54","44","3","34",353
"14056","020","57036","Nancy","20","57","44","3","34",353
"14057","020","57625","Nancy","20","57","44","3","34",353
"14058","020","54043","Nancy","20","54","44","3","34",353
"14059","020","54510","Nancy","20","54","44","3","34",353
"14060","020","54309","Nancy","20","54","44","3","34",353
"14061","020","54020","Nancy","20","54","44","3","34",353
"14062","020","54482","Nancy","12","54","44","3","34",353
"14063","020","54105","Nancy","20","54","44","3","34",353
"14064","020","54386","Nancy","20","54","44","3","34",353
"14065","020","54596","Nancy","20","54","44","3","34",353
"14066","020","54595","Nancy","20","54","44","3","34",353
"14067","020","54492","Nancy","20","54","44","3","34",353
"14068","020","54573","Nancy","20","54","44","3","34",353
"14069","020","54175","Nancy","20","54","44","3","34",353
"14070","020","54083","Nancy","20","54","44","3","34",353
"14071","020","54392","Nancy","20","54","44","3","34",353
"14072","020","54232","Nancy","20","54","44","3","34",353
"14073","020","54059","Nancy","20","54","44","3","34",353
"14074","020","54110","Nancy","20","54","44","3","34",353
"14075","020","88066","Nancy","20","88","44","3","34",353
"14076","020","54224","Nancy","20","54","44","3","34",353
"14077","020","54264","Nancy","20","54","44","3","34",353
"14078","020","54350","Nancy","20","54","44","3","34",353
"14079","020","54429","Nancy","20","54","44","3","34",353
"14080","020","54301","Nancy","20","54","44","3","34",353
"14081","020","54345","Nancy","20","54","44","3","34",353
"14082","020","54272","Nancy","20","54","44","3","34",353
"14083","020","54520","Nancy","20","54","44","3","34",353
"14084","020","54399","Nancy","20","54","44","3","34",353
"14085","020","54411","Nancy","20","54","44","3","34",353
"14086","020","54141","Nancy","20","54","44","3","34",353
"14087","020","88038","Nancy","20","88","44","3","34",353
"14088","020","54559","Nancy","20","54","44","3","34",353
"14089","020","54355","Nancy","20","54","44","3","34",353
"14090","020","54479","Nancy","20","54","44","3","34",353
"14091","020","54054","Nancy","20","54","44","3","34",353
"14092","020","54387","Nancy","20","54","44","3","34",353
"14093","020","54349","Nancy","20","54","44","3","34",353
"14094","020","54550","Nancy","20","54","44","3","34",353
"14095","020","54240","Nancy","20","54","44","3","34",353
"14096","020","54455","Nancy","20","54","44","3","34",353
"14097","020","54203","Nancy","20","54","44","3","34",353
"14098","020","54515","Nancy","20","54","44","3","34",353
"14099","020","54258","Nancy","20","54","44","3","34",353
"14100","020","54185","Nancy","20","54","44","3","34",353
"14101","020","54184","Nancy","12","54","44","3","34",353
"14102","020","54543","Nancy","20","54","44","3","34",353
"14103","020","54016","Nancy","20","54","44","3","34",353
"14104","020","54111","Nancy","20","54","44","3","34",353
"14105","020","54047","Nancy","20","54","44","3","34",353
"14106","020","54554","Nancy","20","54","44","3","34",353
"14107","020","54298","Nancy","20","54","44","3","34",353
"14108","020","54548","Nancy","20","54","44","3","34",353
"14109","020","54300","Nancy","20","54","44","3","34",353
"14110","020","54190","Nancy","20","54","44","3","34",353
"14111","020","54516","Nancy","20","54","44","3","34",353
"14112","020","54522","Nancy","20","54","44","3","34",353
"14113","020","54045","Nancy","20","54","44","3","34",353
"14114","020","54125","Nancy","20","54","44","3","34",353
"14115","020","54563","Nancy","20","54","44","3","34",353
"14116","020","54460","Nancy","20","54","44","3","34",353
"14117","020","54463","Nancy","20","54","44","3","34",353
"14118","020","54472","Nancy","20","54","44","3","34",353
"14119","020","54293","Nancy","20","54","44","3","34",353
"14120","020","54592","Nancy","20","54","44","3","34",353
"14121","020","54090","Nancy","20","54","44","3","34",353
"14122","020","54142","Nancy","20","54","44","3","34",353
"14123","020","54354","Nancy","20","54","44","3","34",353
"14124","020","54204","Nancy","20","54","44","3","34",353
"14125","020","54577","Nancy","20","54","44","3","34",353
"14126","020","57440","Nancy","20","57","44","3","34",353
"14127","020","54060","Nancy","20","54","44","3","34",353
"14128","020","54497","Nancy","20","54","44","3","34",353
"14129","020","54100","Nancy","20","54","44","3","34",353
"14130","020","54188","Nancy","20","54","44","3","34",353
"14131","020","54330","Nancy","20","54","44","3","34",353
"14132","020","54303","Nancy","20","54","44","3","34",353
"14133","020","54215","Nancy","20","54","44","3","34",353
"14134","020","54587","Nancy","20","54","44","3","34",353
"14135","020","54173","Nancy","20","54","44","3","34",353
"14136","020","54324","Nancy","20","54","44","3","34",353
"14137","020","88286","Nancy","20","88","44","3","34",353
"14138","020","54262","Nancy","20","54","44","3","34",353
"14139","020","54139","Nancy","20","54","44","3","34",353
"14140","020","88020","Nancy","20","88","44","3","34",353
"14141","020","54062","Nancy","20","54","44","3","34",353
"14142","020","54461","Nancy","20","54","44","3","34",353
"14143","020","54207","Nancy","20","54","44","3","34",353
"14144","020","54098","Nancy","20","54","44","3","34",353
"14145","020","54584","Nancy","20","54","44","3","34",353
"14146","020","57228","Nancy","20","57","44","3","34",353
"14147","020","54289","Nancy","20","54","44","3","34",353
"14148","020","54380","Nancy","20","54","44","3","34",353
"14149","020","54549","Nancy","20","54","44","3","34",353
"14150","020","54026","Nancy","20","54","44","3","34",353
"14151","020","54393","Nancy","20","54","44","3","34",353
"14152","020","54205","Nancy","20","54","44","3","34",353
"14153","020","54513","Nancy","20","54","44","3","34",353
"14154","020","54202","Nancy","20","54","44","3","34",353
"14155","020","54474","Nancy","20","54","44","3","34",353
"14156","020","54019","Nancy","20","54","44","3","34",353
"14157","020","88232","Nancy","20","88","44","3","34",353
"14158","020","54390","Nancy","20","54","44","3","34",353
"14159","020","54291","Nancy","20","54","44","3","34",353
"14160","020","54434","Nancy","20","54","44","3","34",353
"14161","020","54294","Nancy","20","54","44","3","34",353
"14162","020","54299","Nancy","20","54","44","3","34",353
"14163","020","54120","Nancy","20","54","44","3","34",353
